filename;fullpath;modified_utc;size_mb
pom1m_20181204T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181204T234501.CSV;2018-12-04 21:45:52;0.369
pom1m_20181205T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181205T234501.CSV;2018-12-05 21:45:51;0.369
pom1m_20181206T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181206T234501.CSV;2018-12-06 21:45:51;0.37
pom1m_20181207T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181207T234501.CSV;2018-12-07 21:45:51;0.37
pom1m_20181208T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181208T234501.CSV;2018-12-08 21:45:51;0.369
pom1m_20181209T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181209T234501.CSV;2018-12-09 21:45:51;0.37
pom1m_20181210T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181210T234501.CSV;2018-12-10 21:45:51;0.369
pom1m_20181211T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181211T234501.CSV;2018-12-11 21:45:50;0.37
pom1m_20181212T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181212T234501.CSV;2018-12-12 21:45:51;0.37
pom1m_20181213T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181213T234501.CSV;2018-12-13 21:45:51;0.372
pom1m_20181214T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181214T234501.CSV;2018-12-14 21:45:51;0.374
pom1m_20181215T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181215T234501.CSV;2018-12-15 21:45:56;0.371
pom1m_20181216T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181216T234501.CSV;2018-12-16 21:45:50;0.373
pom1m_20181217T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181217T234501.CSV;2018-12-17 21:45:50;0.375
pom1m_20181218T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181218T234501.CSV;2018-12-18 21:45:51;0.375
pom1m_20181219T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181219T234501.CSV;2018-12-19 21:45:49;0.373
pom1m_20181220T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181220T234501.CSV;2018-12-20 21:45:50;0.376
pom1m_20181221T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181221T234501.CSV;2018-12-21 21:45:49;0.372
pom1m_20181222T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181222T234501.CSV;2018-12-22 21:45:49;0.37
pom1m_20181223T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181223T234501.CSV;2018-12-23 21:45:49;0.371
pom1m_20181224T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181224T234501.CSV;2018-12-24 21:45:49;0.371
pom1m_20181225T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181225T234501.CSV;2018-12-25 21:45:54;0.371
pom1m_20181226T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181226T234501.CSV;2018-12-26 21:45:49;0.369
pom1m_20181227T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181227T234501.CSV;2018-12-27 21:45:49;0.37
pom1m_20181228T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181228T234501.CSV;2018-12-28 21:45:48;0.37
pom1m_20181229T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181229T234501.CSV;2018-12-29 21:45:49;0.372
pom1m_20181230T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181230T234501.CSV;2018-12-30 21:45:49;0.372
pom1m_20181231T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20181231T234501.CSV;2018-12-31 21:45:48;0.371
pom1m_20190101T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190101T234501.CSV;2019-01-01 21:45:54;0.371
pom1m_20190102T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190102T234501.CSV;2019-01-02 21:45:54;0.372
pom1m_20190103T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190103T234501.CSV;2019-01-03 21:45:54;0.375
pom1m_20190119T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190119T234501.CSV;2019-01-19 22:26:31;16.374
pom1m_20190120T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190120T234501.CSV;2019-01-20 21:45:43;0.364
pom1m_20190121T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190121T234501.CSV;2019-01-21 21:45:45;0.375
pom1m_20190122T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190122T234501.CSV;2019-01-22 21:45:46;0.375
pom1m_20190123T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190123T234501.CSV;2019-01-23 21:45:46;0.375
pom1m_20190124T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190124T234501.CSV;2019-01-24 21:45:45;0.376
pom1m_20190125T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190125T234501.CSV;2019-01-25 21:45:45;0.376
pom1m_20190126T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190126T234501.CSV;2019-01-26 21:45:44;0.376
pom1m_20190127T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190127T234501.CSV;2019-01-27 21:45:44;0.374
pom1m_20190128T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190128T234501.CSV;2019-01-28 21:45:44;0.371
pom1m_20190129T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190129T234501.CSV;2019-01-29 21:45:45;0.372
pom1m_20190130T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190130T234501.CSV;2019-01-30 21:45:44;0.373
pom1m_20190131T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190131T234501.CSV;2019-01-31 21:45:45;0.373
pom1m_20190201T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190201T234501.CSV;2019-02-01 21:45:44;0.373
pom1m_20190202T234501.CSV;D:\sites\TR\dT_TR\ThermoFisher\current1\pom1m_20190202T234501.CSV;2019-02-02 21:45:43;0.371
