filename;fullpath;modified_utc;size_mb
pom1m_20181106T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181106T234500.CSV;2018-11-06 21:45:38;0.306
pom1m_20181107T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181107T234500.CSV;2018-11-07 21:45:38;0.304
pom1m_20181108T234501.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181108T234501.CSV;2018-11-08 21:45:38;0.301
pom1m_20181109T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181109T234500.CSV;2018-11-09 21:45:38;0.301
pom1m_20181110T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181110T234500.CSV;2018-11-10 21:45:39;0.301
pom1m_20181111T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181111T234500.CSV;2018-11-11 21:45:38;0.3
pom1m_20181112T234500.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181112T234500.CSV;2018-11-12 21:45:38;0.301
pom1m_20181113T234510.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181113T234510.CSV;2018-11-13 21:45:23;0.121
pom1m_20181114T234511.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181114T234511.CSV;2018-11-14 21:46:08;0.355
pom1m_20181115T234511.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181115T234511.CSV;2018-11-15 21:46:08;0.354
pom1m_20181116T234511.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181116T234511.CSV;2018-11-16 21:45:32;0.179
pom1m_20181117T234511.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181117T234511.CSV;2018-11-17 21:46:07;0.356
pom1m_20181118T234511.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181118T234511.CSV;2018-11-18 21:46:07;0.356
pom1m_20181119T234511.CSV;D:\sites\TR2\dT_TR2\ThermoFisher\current1\pom1m_20181119T234511.CSV;2018-11-19 21:45:34;0.189
